ReviewID,ProductID,UserID,ReviewText,ReviewDate,Rating,Sentiment,ProductName,Details,Price,Category
445,190,1311,"The saree is okay, but nothing special.",11-02-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1763,Jaipuri
446,196,1678,"Average quality, suitable for occasional office wear.",05-01-2024,3,Neutral,Office Saree,"Cotton, printed",1984,Jaipuri
447,126,1944,Received many compliments during Onam.,19-10-2023,4,Positive,Onam Saree,"Cotton, handloom",1393,Kalamkari
448,114,1967,"Fabric quality is poor, not suitable for Onam.",19-08-2023,2,Negative,Onam Saree,"Cotton, handloom",1239,Jaipuri
449,117,1716,Poor quality handloom work.,14-02-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1647,Onam
450,113,1260,"Comfortable and formal, ideal for work.",19-12-2023,5,Positive,Office Saree,"Cotton, lightweight",1615,Office
451,158,1568,The cotton fabric is very comfortable.,20-03-2024,5,Positive,Onam Saree,"Cotton, lightweight",1221,Kalamkari
452,197,1896,Expected more vibrant colors.,02-01-2024,3,Neutral,Onam Saree,"Cotton, printed",1283,Onam
453,150,1805,I love the traditional Kalamkari patterns.,12-01-2024,5,Positive,Kalamkari Saree,"Cotton, formal",1028,Jaipuri
454,138,1741,Decent saree but not very stylish.,22-01-2024,3,Neutral,Office Saree,"Cotton, printed",1177,Kalamkari
455,100,1048,The prints on this Jaipuri saree are beautiful.,09-02-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1031,Jaipuri
456,198,1336,"The saree is fine, but not very festive.",28-07-2023,3,Neutral,Onam Saree,"Cotton, lightweight",1622,Jaipuri
457,155,1401,"Not a good fit for office wear, very uncomfortable.",27-01-2024,2,Negative,Office Saree,"Cotton, lightweight",1512,Onam
458,145,1827,Colors are not as vibrant as shown.,04-05-2024,1,Negative,Jaipuri Saree,"Cotton, printed",1270,Jaipuri
459,136,1705,"Too lightweight, feels cheap.",11-11-2023,1,Negative,Onam Saree,"Cotton, printed",1905,Kalamkari
460,117,1938,The fabric is rough and uncomfortable.,11-05-2024,1,Negative,Kalamkari Saree,"Cotton, lightweight",1051,Kalamkari
461,179,1420,The colors are vibrant and look amazing.,26-04-2024,4,Positive,Jaipuri Saree,"Cotton, lightweight",1538,Jaipuri
462,184,1981,The saree is okay for office but nothing special.,26-09-2023,3,Neutral,Office Saree,"Cotton, printed",1733,Onam
463,137,1673,"Not as vibrant as shown in the picture, quite dull.",01-04-2024,1,Negative,Kalamkari Saree,"Cotton, lightweight",1046,Onam
464,106,1414,The colors are vibrant and look amazing.,08-08-2023,5,Positive,Jaipuri Saree,"Cotton, lightweight",1790,Onam
465,145,1846,"Average quality, not very impressive.",25-11-2023,3,Neutral,Onam Saree,"Cotton, formal",1800,Office
466,126,1278,The fabric is rough and uncomfortable.,12-02-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1957,Onam
467,121,1864,"Looks cheap, not suitable for formal wear.",22-06-2024,1,Negative,Office Saree,"Cotton, handloom",1751,Onam
468,116,1195,"Fabric is too stiff, not comfortable for office.",28-08-2023,2,Negative,Office Saree,"Cotton, printed",1763,Office
469,196,1257,The cotton fabric is very comfortable.,10-09-2023,5,Positive,Onam Saree,"Cotton, printed",1016,Kalamkari
470,126,1335,"Not as vibrant as shown in the picture, quite dull.",14-06-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1384,Kalamkari
471,158,1464,It's okay for casual wear.,28-03-2024,3,Neutral,Jaipuri Saree,"Cotton, formal",1207,Office
472,174,1343,Fabric is satisfactory but nothing special.,30-04-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1885,Onam
473,169,1457,The saree is okay for office but nothing special.,09-10-2023,3,Neutral,Office Saree,"Cotton, handloom",1391,Jaipuri
474,116,1932,"Disappointed with the quality, feels rough.",10-05-2024,2,Negative,Office Saree,"Cotton, printed",1444,Office
475,193,1100,Beautiful Kalamkari saree with intricate designs.,08-04-2024,4,Positive,Kalamkari Saree,"Cotton, formal",1520,Onam
476,152,1365,Beautiful Kalamkari saree with intricate designs.,15-09-2023,4,Positive,Kalamkari Saree,"Cotton, lightweight",1736,Office
477,139,1325,"Colors faded after one wash, very disappointing.",26-02-2024,2,Negative,Onam Saree,"Cotton, formal",1939,Jaipuri
478,167,1472,"Disappointed with the quality, feels rough.",26-07-2023,1,Negative,Office Saree,"Cotton, lightweight",1365,Jaipuri
479,178,1159,"The saree is fine, but not very festive.",23-07-2023,3,Neutral,Onam Saree,"Cotton, lightweight",1033,Office
480,177,1114,"Fabric feels rough, not comfortable.",31-08-2023,1,Negative,Jaipuri Saree,"Cotton, printed",1863,Office
481,163,1042,"Colors are dull, not as shown in the picture.",14-09-2023,1,Negative,Office Saree,"Cotton, lightweight",1856,Kalamkari
482,126,1653,Colors are not as vibrant as shown.,29-02-2024,2,Negative,Jaipuri Saree,"Cotton, formal",1072,Onam
483,148,1858,"Fabric feels rough, not comfortable.",15-12-2023,1,Negative,Jaipuri Saree,"Cotton, formal",1107,Onam
484,165,1265,The saree tore after a few uses.,03-10-2023,2,Negative,Onam Saree,"Cotton, formal",1714,Kalamkari
485,151,1284,Expected more vibrant colors.,20-02-2024,3,Neutral,Onam Saree,"Cotton, printed",1032,Kalamkari
486,175,1604,Colors are not as vibrant as shown.,10-11-2023,1,Negative,Jaipuri Saree,"Cotton, lightweight",1281,Jaipuri
487,193,1714,Satisfactory for office but expected better.,24-10-2023,3,Neutral,Office Saree,"Cotton, lightweight",1736,Kalamkari
488,184,1488,The colors are vibrant and look amazing.,26-09-2023,5,Positive,Jaipuri Saree,"Cotton, formal",1735,Kalamkari
489,111,1855,"The saree is fine, but not very festive.",09-05-2024,3,Neutral,Onam Saree,"Cotton, formal",1065,Office
490,174,1800,"Average quality, suitable for occasional wear.",17-12-2023,3,Neutral,Kalamkari Saree,"Cotton, handloom",1272,Onam
491,195,1420,The colors are vibrant and look amazing.,15-03-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1873,Onam
492,137,1743,The cotton fabric is very comfortable.,04-12-2023,5,Positive,Onam Saree,"Cotton, lightweight",1074,Office
493,116,1473,"Beautiful traditional design, highly recommend.",01-03-2024,5,Positive,Onam Saree,"Cotton, handloom",1977,Onam
494,129,1490,The colors are vibrant and look amazing.,18-05-2024,4,Positive,Jaipuri Saree,"Cotton, lightweight",1417,Kalamkari
495,150,1071,The cotton fabric is very comfortable.,20-04-2024,5,Positive,Onam Saree,"Cotton, handloom",1687,Onam
496,147,1393,The cotton fabric is very comfortable.,13-06-2024,5,Positive,Onam Saree,"Cotton, handloom",1124,Office
497,193,1837,"Perfect for summer, light and airy.",09-07-2023,4,Positive,Jaipuri Saree,"Cotton, handloom",1106,Office
498,123,1945,"Comfortable and formal, ideal for work.",01-01-2024,4,Positive,Office Saree,"Cotton, printed",1069,Kalamkari
499,145,1442,The fabric is rough and uncomfortable.,02-06-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1061,Office
500,110,1157,"Fabric is too stiff, not comfortable for office.",01-10-2023,1,Negative,Office Saree,"Cotton, handloom",1639,Onam
501,123,1607,"Disappointed with the quality, looks cheap.",23-10-2023,1,Negative,Jaipuri Saree,"Cotton, handloom",1085,Kalamkari
502,168,1962,"Disappointed with the quality, looks cheap.",11-11-2023,2,Negative,Jaipuri Saree,"Cotton, printed",1714,Jaipuri
503,164,1290,"Disappointed with the purchase, not worth the price.",31-03-2024,1,Negative,Kalamkari Saree,"Cotton, lightweight",1829,Office
504,124,1350,The fabric is rough and uncomfortable.,28-10-2023,1,Negative,Kalamkari Saree,"Cotton, printed",1404,Kalamkari
505,165,1283,"Simple yet stylish, great for daily wear.",16-10-2023,4,Positive,Office Saree,"Cotton, lightweight",1575,Jaipuri
506,150,1577,"The saree is fine, but not very festive.",01-03-2024,3,Neutral,Onam Saree,"Cotton, handloom",1883,Office
507,190,1387,"Beautiful traditional design, highly recommend.",24-02-2024,5,Positive,Onam Saree,"Cotton, printed",1606,Onam
508,180,1851,Prints faded after first wash.,28-03-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1383,Jaipuri
509,119,1020,The design on the saree faded after one wash.,22-07-2023,1,Negative,Kalamkari Saree,"Cotton, handloom",1239,Jaipuri
510,151,1837,Okay for casual wear but not for Onam.,26-02-2024,3,Neutral,Onam Saree,"Cotton, formal",1054,Jaipuri
511,183,1879,"Colors are dull, not as shown in the picture.",13-07-2023,2,Negative,Office Saree,"Cotton, printed",1077,Jaipuri
512,112,1443,"Disappointed with the quality, feels rough.",16-09-2023,2,Negative,Office Saree,"Cotton, lightweight",1455,Kalamkari
513,189,1988,Satisfactory for office but expected better.,04-02-2024,3,Neutral,Office Saree,"Cotton, printed",1031,Kalamkari
514,112,1535,"Average quality, suitable for occasional office wear.",29-09-2023,3,Neutral,Office Saree,"Cotton, formal",1343,Office
515,147,1865,Received many compliments during Onam.,03-09-2023,4,Positive,Onam Saree,"Cotton, lightweight",1051,Office
516,197,1406,Received many compliments during Onam.,01-01-2024,4,Positive,Onam Saree,"Cotton, printed",1699,Kalamkari
517,128,1649,"Not as vibrant as shown in the picture, quite dull.",14-09-2023,2,Negative,Kalamkari Saree,"Cotton, handloom",1467,Onam
518,120,1341,"Fabric quality is poor, not suitable for Onam.",04-01-2024,2,Negative,Onam Saree,"Cotton, formal",1613,Office
519,160,1196,The cotton fabric is very comfortable.,29-07-2023,5,Positive,Onam Saree,"Cotton, printed",1516,Jaipuri
520,110,1377,Colors are not as vibrant as shown.,16-08-2023,1,Negative,Jaipuri Saree,"Cotton, handloom",1732,Jaipuri
521,150,1255,"The saree is fine, but not very festive.",31-01-2024,3,Neutral,Onam Saree,"Cotton, formal",1733,Office
522,146,1495,Decent for the price but could be better.,22-05-2024,3,Neutral,Onam Saree,"Cotton, formal",1077,Jaipuri
523,147,1614,Fabric is fine but the design is not great.,30-03-2024,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1119,Office
524,182,1169,Decent for the price but could be better.,22-04-2024,3,Neutral,Onam Saree,"Cotton, formal",1298,Office
525,174,1949,"Comfortable and formal, ideal for work.",13-10-2023,5,Positive,Office Saree,"Cotton, printed",1774,Office
526,150,1490,"Disappointed with the quality, feels rough.",17-12-2023,1,Negative,Office Saree,"Cotton, printed",1737,Onam
527,131,1983,"Disappointed with the quality, looks cheap.",18-07-2023,1,Negative,Jaipuri Saree,"Cotton, handloom",1385,Kalamkari
528,140,1562,The prints on this Jaipuri saree are beautiful.,16-12-2023,5,Positive,Jaipuri Saree,"Cotton, handloom",1971,Office
529,175,1425,Looks professional and feels comfortable.,05-06-2024,4,Positive,Office Saree,"Cotton, handloom",1078,Onam
530,103,1362,"Average quality, suitable for occasional office wear.",07-05-2024,3,Neutral,Office Saree,"Cotton, formal",1777,Onam
531,162,1702,"Not as vibrant as shown in the picture, quite dull.",21-10-2023,1,Negative,Kalamkari Saree,"Cotton, printed",1104,Kalamkari
532,194,1169,"Comfortable and formal, ideal for work.",21-02-2024,4,Positive,Office Saree,"Cotton, printed",1142,Jaipuri
533,166,1282,"Fabric is too stiff, not comfortable for office.",01-10-2023,2,Negative,Office Saree,"Cotton, printed",1032,Kalamkari
534,130,1229,Satisfactory for office but expected better.,28-06-2024,3,Neutral,Office Saree,"Cotton, handloom",1012,Onam
535,127,1381,Poor quality handloom work.,11-06-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1090,Onam
536,146,1453,"Lightweight and easy to wear, ideal for festive occasions.",30-01-2024,5,Positive,Onam Saree,"Cotton, lightweight",1428,Onam
537,181,1644,The handloom work on this saree is exceptional.,14-08-2023,4,Positive,Kalamkari Saree,"Cotton, printed",1650,Office
538,188,1031,"Not a good fit for office wear, very uncomfortable.",14-04-2024,2,Negative,Office Saree,"Cotton, handloom",1905,Office
539,104,1420,Fabric is fine but not very comfortable.,08-07-2023,3,Neutral,Office Saree,"Cotton, handloom",1945,Office
540,188,1397,"Not as vibrant as shown in the picture, quite dull.",16-05-2024,2,Negative,Kalamkari Saree,"Cotton, formal",1191,Jaipuri
541,139,1039,"Fabric feels rough, not comfortable.",02-01-2024,2,Negative,Jaipuri Saree,"Cotton, handloom",1539,Onam
542,196,1370,Satisfactory for office but expected better.,12-12-2023,3,Neutral,Office Saree,"Cotton, formal",1251,Jaipuri
543,103,1674,"The saree is okay, but nothing special.",09-05-2024,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1100,Onam
544,197,1105,The handloom work on this saree is exceptional.,19-04-2024,5,Positive,Kalamkari Saree,"Cotton, printed",1458,Jaipuri
545,175,1345,The design on the saree faded after one wash.,23-07-2023,2,Negative,Kalamkari Saree,"Cotton, printed",1125,Office
546,187,1954,I love the traditional Kalamkari patterns.,13-11-2023,5,Positive,Kalamkari Saree,"Cotton, handloom",1392,Kalamkari
547,145,1472,Poor quality handloom work.,31-05-2024,2,Negative,Kalamkari Saree,"Cotton, formal",1137,Onam
548,194,1625,The saree tore after a few uses.,12-02-2024,2,Negative,Onam Saree,"Cotton, printed",1005,Office
549,168,1767,"Average quality, not very impressive.",02-08-2023,3,Neutral,Onam Saree,"Cotton, formal",1191,Kalamkari
550,168,1559,"Lightweight and easy to wear, ideal for festive occasions.",13-07-2023,5,Positive,Onam Saree,"Cotton, lightweight",1602,Office
551,141,1193,"Fabric is too stiff, not comfortable for office.",03-06-2024,1,Negative,Office Saree,"Cotton, lightweight",1243,Jaipuri
552,112,1452,It's okay for casual wear.,09-08-2023,3,Neutral,Jaipuri Saree,"Cotton, formal",1663,Kalamkari
553,104,1730,The colors are vibrant and look amazing.,05-12-2023,5,Positive,Jaipuri Saree,"Cotton, printed",1468,Onam
554,196,1681,Received many compliments during Onam.,31-10-2023,5,Positive,Onam Saree,"Cotton, handloom",1454,Jaipuri
555,111,1214,"Not a good fit for office wear, very uncomfortable.",27-02-2024,1,Negative,Office Saree,"Cotton, printed",1208,Onam
556,149,1241,Fabric is fine but not very comfortable.,02-10-2023,3,Neutral,Office Saree,"Cotton, handloom",1835,Kalamkari
557,111,1137,The saree looks stunning and is of great quality.,01-08-2023,4,Positive,Kalamkari Saree,"Cotton, lightweight",1267,Jaipuri
558,117,1175,"Colors faded after one wash, very disappointing.",08-11-2023,2,Negative,Onam Saree,"Cotton, formal",1247,Kalamkari
559,171,1931,"Fabric is too stiff, not comfortable for office.",03-11-2023,2,Negative,Office Saree,"Cotton, printed",1384,Kalamkari
560,159,1625,The colors are vibrant and look amazing.,18-02-2024,5,Positive,Jaipuri Saree,"Cotton, formal",1098,Office
561,122,1206,"Comfortable and formal, ideal for work.",19-08-2023,5,Positive,Office Saree,"Cotton, lightweight",1922,Office
562,105,1122,"Average quality, suitable for occasional wear.",20-03-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1421,Jaipuri
563,111,1166,The fabric is good quality and easy to maintain.,26-03-2024,4,Positive,Office Saree,"Cotton, formal",1469,Onam
564,124,1963,Fabric is fine but not very comfortable.,24-01-2024,3,Neutral,Office Saree,"Cotton, printed",1450,Kalamkari
565,103,1809,"Not comfortable, fabric feels harsh on the skin.",09-04-2024,2,Negative,Onam Saree,"Cotton, lightweight",1344,Office
566,105,1065,"Fabric quality is poor, not suitable for Onam.",01-04-2024,1,Negative,Onam Saree,"Cotton, formal",1478,Onam
567,190,1910,The saree is okay for office but nothing special.,22-01-2024,3,Neutral,Office Saree,"Cotton, formal",1456,Onam
568,114,1514,It's okay for casual wear.,10-08-2023,3,Neutral,Jaipuri Saree,"Cotton, formal",1365,Onam
569,174,1730,"Too lightweight, feels cheap.",12-01-2024,2,Negative,Onam Saree,"Cotton, printed",1388,Jaipuri
570,121,1083,"Comfortable and formal, ideal for work.",22-03-2024,5,Positive,Office Saree,"Cotton, lightweight",1676,Onam
571,176,1914,"Looks cheap, not suitable for formal wear.",12-09-2023,2,Negative,Office Saree,"Cotton, printed",1489,Kalamkari
572,168,1976,"Prints are fine, but quality is average.",30-12-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1952,Jaipuri
573,118,1206,The saree is okay for office but nothing special.,23-07-2023,3,Neutral,Office Saree,"Cotton, printed",1347,Office
574,166,1408,Looks professional and feels comfortable.,15-07-2023,5,Positive,Office Saree,"Cotton, lightweight",1755,Kalamkari
575,142,1446,"Not as vibrant as shown in the picture, quite dull.",23-04-2024,2,Negative,Kalamkari Saree,"Cotton, handloom",1253,Office
576,151,1604,"The saree is okay, but nothing special.",09-09-2023,3,Neutral,Kalamkari Saree,"Cotton, printed",1016,Jaipuri
577,179,1253,"The saree is okay, but nothing special.",04-09-2023,3,Neutral,Kalamkari Saree,"Cotton, formal",1793,Kalamkari
578,142,1157,The saree tore after a few uses.,21-03-2024,2,Negative,Onam Saree,"Cotton, formal",1300,Jaipuri
579,124,1721,The saree tore after a few uses.,06-09-2023,1,Negative,Onam Saree,"Cotton, lightweight",1892,Office
580,156,1453,"Too lightweight, feels cheap.",25-12-2023,1,Negative,Onam Saree,"Cotton, formal",1455,Kalamkari
581,111,1827,"Disappointed with the quality, looks cheap.",01-01-2024,1,Negative,Jaipuri Saree,"Cotton, formal",1413,Kalamkari
582,120,1818,Fabric is fine but the design is not great.,22-03-2024,3,Neutral,Kalamkari Saree,"Cotton, handloom",1137,Kalamkari
583,188,1915,"Not comfortable, fabric feels harsh on the skin.",30-08-2023,1,Negative,Onam Saree,"Cotton, lightweight",1929,Jaipuri
584,108,1220,The saree looks stunning and is of great quality.,13-05-2024,4,Positive,Kalamkari Saree,"Cotton, printed",1441,Jaipuri
585,136,1658,Fabric is satisfactory but nothing special.,23-04-2024,3,Neutral,Jaipuri Saree,"Cotton, handloom",1864,Office
586,111,1053,"Comfortable and formal, ideal for work.",20-06-2024,5,Positive,Office Saree,"Cotton, printed",1571,Jaipuri
587,182,1037,Poor quality handloom work.,04-05-2024,1,Negative,Kalamkari Saree,"Cotton, formal",1089,Jaipuri
588,144,1316,"Colors are okay, but not very vibrant.",29-01-2024,3,Neutral,Jaipuri Saree,"Cotton, formal",1502,Kalamkari
589,141,1405,"Not comfortable, fabric feels harsh on the skin.",18-05-2024,2,Negative,Onam Saree,"Cotton, printed",1539,Jaipuri
590,106,1979,Satisfactory for office but expected better.,20-01-2024,3,Neutral,Office Saree,"Cotton, handloom",1443,Office
591,166,1434,Poor quality handloom work.,02-07-2024,1,Negative,Kalamkari Saree,"Cotton, printed",1797,Onam
592,190,1735,The saree looks stunning and is of great quality.,12-05-2024,5,Positive,Kalamkari Saree,"Cotton, lightweight",1041,Office
593,197,1404,Prints faded after first wash.,12-02-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1058,Jaipuri
594,163,1683,The saree looks stunning and is of great quality.,22-03-2024,5,Positive,Kalamkari Saree,"Cotton, lightweight",1333,Office
595,123,1780,"Prints are fine, but quality is average.",17-06-2024,3,Neutral,Jaipuri Saree,"Cotton, formal",1630,Onam
596,118,1207,The fabric is good quality and easy to maintain.,02-02-2024,4,Positive,Office Saree,"Cotton, printed",1285,Kalamkari
597,186,1146,Beautiful Kalamkari saree with intricate designs.,18-03-2024,5,Positive,Kalamkari Saree,"Cotton, lightweight",1811,Onam
598,148,1636,Decent saree but colors are a bit off.,09-04-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1355,Jaipuri
599,196,1202,"Disappointed with the quality, feels rough.",25-10-2023,1,Negative,Office Saree,"Cotton, handloom",1249,Office
600,185,1749,The colors are vibrant and look amazing.,21-06-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1161,Office
601,138,1039,"Not a good fit for office wear, very uncomfortable.",22-09-2023,1,Negative,Office Saree,"Cotton, printed",1974,Onam
602,169,1236,"Not a good fit for office wear, very uncomfortable.",25-09-2023,2,Negative,Office Saree,"Cotton, printed",1260,Jaipuri
603,196,1739,Fabric is fine but the design is not great.,13-01-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1524,Onam
604,136,1407,Vibrant colors and comfortable fabric.,20-04-2024,5,Positive,Kalamkari Saree,"Cotton, formal",1935,Onam
605,106,1875,Vibrant colors and comfortable fabric.,18-12-2023,5,Positive,Kalamkari Saree,"Cotton, lightweight",1933,Kalamkari
606,152,1227,The saree is okay for office but nothing special.,27-06-2024,3,Neutral,Office Saree,"Cotton, printed",1472,Jaipuri
607,188,1633,Fabric is fine but not very comfortable.,28-03-2024,3,Neutral,Office Saree,"Cotton, formal",1903,Onam
608,105,1132,"Disappointed with the quality, feels rough.",21-02-2024,2,Negative,Office Saree,"Cotton, formal",1499,Office
609,153,1099,Poor quality handloom work.,19-06-2024,2,Negative,Kalamkari Saree,"Cotton, formal",1004,Jaipuri
610,161,1623,"Fabric is too stiff, not comfortable for office.",18-09-2023,2,Negative,Office Saree,"Cotton, printed",1993,Onam
611,124,1139,"Average quality, suitable for occasional wear.",06-03-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1719,Office
612,164,1614,Satisfactory but expected better.,03-07-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1889,Jaipuri
613,138,1980,Looks professional and feels comfortable.,04-06-2024,5,Positive,Office Saree,"Cotton, lightweight",1898,Onam
614,170,1265,I love the traditional Kalamkari patterns.,04-07-2024,4,Positive,Kalamkari Saree,"Cotton, printed",1410,Office
615,136,1074,The fabric is good quality and easy to maintain.,04-03-2024,5,Positive,Office Saree,"Cotton, printed",1143,Jaipuri
616,111,1681,I love the traditional Kalamkari patterns.,22-04-2024,5,Positive,Kalamkari Saree,"Cotton, handloom",1970,Office
617,194,1254,Beautiful Kalamkari saree with intricate designs.,01-10-2023,5,Positive,Kalamkari Saree,"Cotton, lightweight",1967,Kalamkari
618,195,1938,Perfect saree for Onam celebrations.,06-06-2024,4,Positive,Onam Saree,"Cotton, printed",1201,Kalamkari
619,188,1346,"Decent saree, but expected better quality.",02-04-2024,3,Neutral,Jaipuri Saree,"Cotton, printed",1228,Kalamkari
620,195,1262,Fabric is fine but not very comfortable.,17-03-2024,3,Neutral,Office Saree,"Cotton, formal",1301,Onam
621,186,1653,Decent for the price but could be better.,27-07-2023,3,Neutral,Onam Saree,"Cotton, lightweight",1783,Jaipuri
622,117,1724,"Disappointed with the quality, feels rough.",20-02-2024,1,Negative,Office Saree,"Cotton, formal",1346,Office
623,113,1187,"Fabric feels rough, not comfortable.",26-01-2024,2,Negative,Jaipuri Saree,"Cotton, handloom",1065,Jaipuri
624,199,1038,Decent saree but not very stylish.,31-01-2024,3,Neutral,Office Saree,"Cotton, handloom",1283,Onam
625,196,1605,Colors are not as vibrant as shown.,24-11-2023,1,Negative,Jaipuri Saree,"Cotton, printed",1854,Kalamkari
626,149,1314,The colors are vibrant and look amazing.,31-05-2024,5,Positive,Jaipuri Saree,"Cotton, lightweight",1223,Office
627,149,1346,Feels very soft and comfortable to wear.,30-07-2023,5,Positive,Jaipuri Saree,"Cotton, formal",1049,Kalamkari
628,108,1880,Fabric is fine but not very comfortable.,17-10-2023,3,Neutral,Office Saree,"Cotton, handloom",1111,Kalamkari
629,119,1534,Beautiful Kalamkari saree with intricate designs.,22-01-2024,5,Positive,Kalamkari Saree,"Cotton, lightweight",1914,Onam
630,157,1829,Satisfactory for office but expected better.,12-10-2023,3,Neutral,Office Saree,"Cotton, printed",1464,Jaipuri
631,158,1432,Looks professional and feels comfortable.,13-01-2024,5,Positive,Office Saree,"Cotton, lightweight",1517,Kalamkari
632,107,1678,Expected more vibrant colors.,02-07-2024,3,Neutral,Onam Saree,"Cotton, formal",1373,Office
633,114,1256,"Fabric feels rough, not comfortable.",23-01-2024,1,Negative,Jaipuri Saree,"Cotton, printed",1789,Office
634,150,1663,Fabric is fine but not very comfortable.,28-11-2023,3,Neutral,Office Saree,"Cotton, lightweight",1454,Jaipuri
635,108,1594,The fabric is rough and uncomfortable.,12-03-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1197,Jaipuri
636,141,1758,"Not comfortable, fabric feels harsh on the skin.",23-02-2024,2,Negative,Onam Saree,"Cotton, lightweight",1345,Onam
637,106,1803,The fabric is rough and uncomfortable.,19-04-2024,2,Negative,Kalamkari Saree,"Cotton, lightweight",1558,Kalamkari
638,101,1965,Decent saree but not very stylish.,30-03-2024,3,Neutral,Office Saree,"Cotton, handloom",1948,Office
639,154,1465,Decent saree but colors are a bit off.,14-03-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1114,Kalamkari
640,109,1375,"Looks cheap, not suitable for formal wear.",16-04-2024,1,Negative,Office Saree,"Cotton, lightweight",1495,Onam
641,103,1821,"Fabric is too stiff, not comfortable for office.",23-10-2023,1,Negative,Office Saree,"Cotton, printed",1791,Onam
642,156,1890,Satisfactory for office but expected better.,16-01-2024,3,Neutral,Office Saree,"Cotton, printed",1287,Office
643,114,1038,Decent saree but colors are a bit off.,09-11-2023,3,Neutral,Kalamkari Saree,"Cotton, handloom",1767,Office
644,120,1703,"Lightweight and easy to wear, ideal for festive occasions.",09-04-2024,4,Positive,Onam Saree,"Cotton, lightweight",1948,Jaipuri
645,152,1897,The saree tore after a few uses.,24-08-2023,2,Negative,Onam Saree,"Cotton, handloom",1182,Kalamkari
646,123,1657,The fabric is good quality and easy to maintain.,01-07-2024,4,Positive,Office Saree,"Cotton, formal",1011,Onam
647,100,1456,Satisfactory for office but expected better.,22-01-2024,3,Neutral,Office Saree,"Cotton, formal",1859,Onam
648,188,1602,"Beautiful traditional design, highly recommend.",17-04-2024,5,Positive,Onam Saree,"Cotton, printed",1646,Jaipuri
649,176,1702,"Fabric quality is poor, not suitable for Onam.",21-12-2023,2,Negative,Onam Saree,"Cotton, handloom",1590,Kalamkari
650,170,1680,The saree tore after a few uses.,19-07-2023,1,Negative,Onam Saree,"Cotton, printed",1804,Jaipuri
651,150,1444,"Simple yet stylish, great for daily wear.",16-10-2023,4,Positive,Office Saree,"Cotton, lightweight",1333,Office
652,110,1900,The design on the saree faded after one wash.,13-03-2024,1,Negative,Kalamkari Saree,"Cotton, printed",1359,Jaipuri
653,100,1914,"Looks cheap, not suitable for formal wear.",14-07-2023,2,Negative,Office Saree,"Cotton, lightweight",1027,Kalamkari
654,147,1991,It's okay for casual wear.,30-11-2023,3,Neutral,Jaipuri Saree,"Cotton, formal",1854,Office
655,169,1146,"Too lightweight, feels cheap.",11-08-2023,2,Negative,Onam Saree,"Cotton, lightweight",1132,Office
656,194,1881,"Lightweight and easy to wear, ideal for festive occasions.",12-09-2023,5,Positive,Onam Saree,"Cotton, printed",1161,Jaipuri
657,134,1691,It's okay for casual wear.,29-09-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1887,Onam
658,181,1456,"Beautiful traditional design, highly recommend.",04-02-2024,4,Positive,Onam Saree,"Cotton, formal",1394,Jaipuri
659,115,1951,"Average quality, not very impressive.",13-02-2024,3,Neutral,Onam Saree,"Cotton, printed",1939,Jaipuri
660,193,1091,Decent saree but colors are a bit off.,26-11-2023,3,Neutral,Kalamkari Saree,"Cotton, printed",1217,Office
661,199,1277,Beautiful Kalamkari saree with intricate designs.,03-08-2023,4,Positive,Kalamkari Saree,"Cotton, handloom",1696,Onam
662,139,1667,It's okay for casual wear.,21-08-2023,3,Neutral,Jaipuri Saree,"Cotton, formal",1077,Onam
663,160,1668,The colors are vibrant and look amazing.,21-05-2024,5,Positive,Jaipuri Saree,"Cotton, formal",1041,Office
664,149,1340,Fabric is fine but the design is not great.,28-07-2023,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1930,Office
665,134,1936,The fabric is good quality and easy to maintain.,15-05-2024,4,Positive,Office Saree,"Cotton, lightweight",1694,Onam
666,194,1264,"Average quality, suitable for occasional office wear.",14-07-2023,3,Neutral,Office Saree,"Cotton, lightweight",1443,Office
667,130,1860,"Average quality, suitable for occasional office wear.",20-03-2024,3,Neutral,Office Saree,"Cotton, printed",1858,Kalamkari
